ID,Title,Abstract,Date Published,Tags,DOI,URL,Contributors,Provider
E015C-A2C-8E3,Navigating image space,"Navigation means getting from here to there. Unfortunately, for biological navigation, there is no agreed definition of what we might mean by `here' or `there'. Computer vision (`Simultaneous Localisation and Mapping', SLAM) uses a 3D world-based coordinate frame but that is a poor model for biological spatial representation. Another possibility is to use an image-based rather than a map-based representation where the observer moves relative to a fixation point. This would require a system for relating different fixation points to one another as the observer moves through the environment. I describe how this can be done by, first, relating fixations to an egocentric representation of visual direction and, second, encoding egocentric representations in a coarse-to-fine hierarchy. The coarsest level of this hierarchy is, in some sense, a world-based frame as it does not vary with eye rotation or observer translation. This representation could be implemented as a `policy', a term used in reinforcement learning to describe a set of states and associated actions, or a `graph' that describes how images or sensory states can be connected by actions. I discuss some of the psychophysical evidence relating to these differing hypotheses about spatial representation and navigation.",2025-01-17T13:30:57.026445+00:00,"navigation,fixation,moving observer,grid cells,spatial representation,optic flow,3d vision",,,Andrew Glennerster,psyarxiv
E01D3-B7B-DB4,"Individual Deep Fake Recognition Skills are Affected by Viewers’ Political Orientation, Agreement with Content and Device Used","AI-generated “deep fakes” are becoming increasingly professional and can be expected to become an essential tool for cybercriminals conducting targeted and tailored social engineering attacks, as well as for others aiming for influencing public opinion in a more general sense. While the technological arms race is resulting in increasingly efficient forensic detection tools, these are unlikely to be in place and applied by common users on an everyday basis any time soon, especially if social engineering attacks are camouflaged as unsuspicious conversations. To date, most cybercriminals do not yet have the necessary resources, competencies or the required raw material featuring the target to produce perfect impersonifications. To raise awareness and efficiently train individuals in recognizing the most widespread deep fakes, the understanding of what may cause individual differences in the ability to recognize them can be central. Previous research suggested a close relationship between political attitudes and top-down perceptual and subsequent cognitive processing styles. In this study, we aimed to investigate the impact of political attitudes and agreement with the political message content on the individual’s deep fake recognition skills. In this study, 163 adults (72 females = 44.2%) judged a series of video clips with politicians’ statements across the political spectrum regarding their authenticity and their agreement with the message that was transported. Half of the presented videos were fabricated via lip-sync technology. In addition to the particular agreement to each statement made, more global political attitudes towards social and economic topics were assessed via the Social and Economic Conservatism Scale (SECS). Data analysis revealed robust negative associations between participants’ general and in particular social conservatism and their ability to recognize fabricated videos. This effect was pronounced where there was a specific agreement with the message content. Deep fakes watched on mobile phones and tablets were considerably less likely to be recognized as such compared to when watched on stationary computers. To the best of our knowledge, this study is the first to investigate and establish the association between political attitudes and interindividual differences in deep fake recognition. The study further supports very recently published research suggesting relationships between conservatism and perceived credibility of conspiracy theories and fake news in general. Implications for further research on psychological mechanisms underlying this effect are discussed.",2021-12-30T14:24:35.177365+00:00,"fake news,deepfakes,conservatism,deep fakes,recognition,political orientation,cybercrime,perception,social media,social engineering",,,"Matthew Canham, Leandra Wolf, Torvald F. Ask, Teodora Bursac, Stefan Sütterlin, Julian Schray, Sandra Glöckler, Ali Khodabakhsh, Alaya Chandi, Sophia Mägerle, Benjamin J. Knox, Ricardo Lugo",psyarxiv
E0022-B40-817,"What is ""where"": Physical reasoning informs object location","A central puzzle the visual system tries to solve is: “what is where?” While a great deal of research attempts to model object recognition (“what”), a comparatively smaller body of work seeks to model object location (“where”), especially in perceiving everyday objects. How do people locate an object, right now, in front of them? In three experiments collecting over 35,000 judgements on stimuli spanning different levels of realism (line drawings, real images, and crude forms), participants clicked “where” an object is, as if pointing to it. We modeled their responses with eight different methods, including both human response-based models (judgements of physical reasoning, spatial memory, free-response “click anywhere” judgements, and judgements of where people would grab the object), and image-based models (uniform distributions over the image, convex hull, saliency map, and medial axis). Physical reasoning was the best predictor of “where,” performing significantly better than even spatial memory and free-response judgements. Our results offer insight into the perception of object locations while also raising interesting questions about the relationship between physical reasoning and visual perception.",2023-03-21T19:25:32.914557+00:00,"physical reasoning,object representation,perception",,,"Tomer Ullman, Tal Boger",psyarxiv
E01D7-FE8-450,Volitional control of piloerection: objective evidence and its potential utility in neuroscience research,"The ability of volitional control of piloerection has been reported in a rare subset of individuals. This ability may be useful to study involuntary emotional piloerection, as research on this phenomenon has suffered from low reproducibility. However, objective evidence at a group-level and stability under experimental constraints remain to be examined. The present study aimed to validate existing findings of voluntary generated piloerection (VGP) and to examine its potential contribution to neuroscientific research based on objective evidence of this ability. In Study 1, to confirm the characteristics of VGP reported in previous studies and identify individuals with VGP capability, an online survey of VGP candidates found through a large-scale screening was conducted. In Study 2, a total of 18 VGP holders participated in a mail-based piloerection measurement experiment, and the nature of VGP was examined based on the objective evidence obtained by image-based analysis (GooseLab). The results of the web survey largely recapitulated the characteristics of VGP reported in previous studies, and objective measurements revealed the utility of this ability in neuroscientific research. For some participants, VGP appeared to be emotionally promoted, which suggests that VGP shares the emotional nature of involuntary piloerection. The findings from this study demonstrated the possible contribution of VGP to elucidating the mechanism of involuntary emotional piloerection and the neural basis of piloerection itself.",2019-10-29T08:01:18.515457+00:00,"volitional control,emotion,piloerection,objective measurement,autonomic,goose bumps",,,"Ai Kawakami, Noriko Nagata, Akitoshi Tomita, Kenji Katahira",psyarxiv
E0097-83B-07F,Mental imagery and its role in the psychopathology and treatment of obsessive-compulsive disorder: a systematic review and narrative synthesis,"Whilst intrusive mental imagery represents a diagnostic feature of obsessive-compulsive disorder (OCD), research is lacking with most focussing on intrusive thoughts. Moreover, it has been argued that mental imagery might represent a unique form of OCD symptomatology and could be harnessed to treat symptoms. We performed a systematic review, adopting a two-phased approach, to examine the role of mental imagery in both the psychopathology and treatment of OCD. First, we explored the characteristics and pathological features of intrusive imagery in OCD. Second, we evaluated literature examining imagery-based interventions, i.e., Imagery Rescripting (ImRs) and Eye Movement Desensitisation and Reprocessing (EMDR), in treating symptoms. Findings identify distressing mental imagery as a prominent feature in OCD. Intrusive imagery in OCD was characterised as vivid distressing visual images often accompanied by bodily sensations. Compared to other anxiety disorders, intrusive imagery in OCD occurred more frequently, which often led people to believe they possessed a “dangerous self”. Up to 89% of OCD patients reported experiencing intrusive imagery, with 70% to 79% also reporting that the intrusions related to adverse or traumatic events. Image-based treatments like ImRs and EMDR were found to be promising in reducing symptoms, providing an effective alternative treatment for patients suffering intrusive imagery.",2025-03-19,,,,"Michael Bloomfield, Alexandra Badaoui, Chris Brewin, Margherita Zenoni, James Bisby, Stephanie Archer, Amy L Milton",psyarxiv
E00D1-08C-D28,"(In)visible Victims: The Sexual, Reproductive, and Mental Health Effects of Stealthing Among Brazilian Women","Objectives: Stealthing, the non-consensual removal of a condom during sexual
intercourse, is examined in this study within the broader context of heterosexual sexuality,
intergender power dynamics, and contraceptive negotiation. This research aims to explore the
social relationships that shape experiences of unprotected sex without mutual agreement. Method:
Through in-depth interviews with ten women who have experienced stealthing, this study
highlights its sexual, reproductive, and mental health consequences. Results: The participants,
aged 19 to 58, reside in urban areas of Brazil. Using thematic analysis, the findings reveal the
complex power dynamics within relationships, leading to various outcomes, including the pursuit
of emergency contraception, experiences of pregnancy and abortion, exposure to sexually
transmitted infections, lack of institutional support, and significant mental health impacts.
Conclusions: The invisibility of stealthing in the Brazilian context presents challenges for open
discussion and legal recognition. Addressing this issue requires acknowledging the tension
between female autonomy and male responsibility, making it a critical subject for gender
inequality research in sexuality, social sciences, and health.",2025-04-18,,,,"Liliana Rodrigues, Wendell Ferrari Silveira Rosa, Marcos Nascimento",psyarxiv
E01E3-564-38E,"Thanking, Apologizing, Bragging, and Blaming: Responsibility Exchange Theory and the Currency of Communication","From the time we are children, we are taught to say “thank you” and “I’m sorry.” These communications are central to many social interactions, and the failure to say them often leads to conflict in relationships. Research has documented that, alongside the impact they can have on relationships, apologies and thanks can also impact material outcomes as small as restaurant tips and as significant as settlements of medical malpractice lawsuits. But, it is trivial to utter the words; how can such “cheap talk” carry so much value? In this paper, we propose a “responsibility exchange theory” that explains why these communications are not costless, and which draws connections between four forms of communication that have not previously been connected: thanking, apologizing, bragging, and blaming. All four of these communications relay information about credit or blame, and thus introduce image-based costs and benefits for both the communicator and the recipient of communication: Each of the four communications involves a tradeoff between appearing competent and appearing warm. By formalizing these social psychological insights with a utility-based approach to modeling communication, and by applying game theoretic analysis, we offer new insights about social communication. We test several of the model’s novel predictions about strategic communication in two experiments: The first involves hypothetical choices in a scenario study, and the second involves real choices in a live interaction. We end with a discussion of the theory’s place in the literature and consider extended predictions and applications as examples of future directions for research.",2017-09-12T14:19:08.346599+00:00,"interpersonal communication,politeness,warmth and competence,impression management,incivility,credit and blame,conflict management,interpersonal relationships,responsibility attribution,self-presentation,social image concern,signaling,person perception",,,"George Loewenstein, Shereen Jehan Chaudhry",psyarxiv
E021C-C37-106,Modeling the effects of perisaccadic attention on gaze statistics during scene viewing,"How we perceive a visual scene depends critically on the selection of gaze positions by a series of saccadic eye movements (scan path). In this selection process, visual attention is known to play a key role in two ways. First, models of image-based visual attention are able to predict the time-independent eye-fixation density. Second, millisecond-level attentional dynamics around the time of saccade drives our gaze from one position to the next. These two related research areas on attention are typically perceived as separate, both theoretically and experimentally. Here we link the two research areas by demonstrating that perisaccadic attentional dynamics improve predictions on scan path statistics in scene viewing. In a dynamical mathematical model, we identified two new theoretical principles to be essential, (i) perisaccadic covert attention for the explanation of a saccadic momentum effect and (ii) delayed inactivation of recently fixated regions for facilitation of return saccades. Our model reproduces saccade amplitude distributions, angular statistics, intersaccadic turning angles, and their impact on fixation durations as well as inter-individual differences between observers. Results are obtained from data assimilation of the mathematical model in a fully Bayesian framework that permitted rigorous statistical inference. We conclude that bridging the gap between static visual attention models and perisaccadic attentional dynamics is important for the prediction of human scene exploration behavior.",2020-04-08T08:33:05.480374+00:00,"scan path,attention,attention modelling,eye movement,fixation modelling,scenewalk,eye tracking,modelling",,,"Hans Trukenbrod, Lisa Schwetlick, Lars Rothkegel, Ralf Engbert",psyarxiv
E022C-761-F4E,Visual intuitions in the absence of visual experience: the role of direct experience in concreteness and imageability judgements,"The strongest formulations of grounded cognition assume that perceptual intuitions about concepts involve the re-activation of sensorimotor experience we have made with their referents in the world. Within this framework, concreteness and imageability ratings are indeed of crucial importance by operationalising the amount of perceptual interaction we have made with objects. Here we tested such an assumption by asking whether visual intuitions about concepts are provided accurately even when direct visual experience is absent. To this aim, we considered concreteness and imageability intuitions in blind people and tested whether these judgments are predicted by Image-based Frequency (IF, i.e. a data-driven estimate approximating the availability of the word referent in the visual environment). Results indicated that IF predicts perceptual intuitions with a larger extent in sighted compared to blind individuals, thus suggesting a role of direct experience in shaping our judgements. However, the effect of IF was significant not only in sighted but also in blind individuals. This indicates that having direct visual experience with objects does not play a critical role in making them concrete and imageable in a person’s intuitions: people do not need visual experience to develop intuition about the availability of things in the external visual environment and use this intuition to inform concreteness/imageability judgments. Our findings fit closely the idea that perceptual judgments are the outcome of introspection/abstraction tasks invoking high-level conceptual knowledge that is not necessarily acquired via direct perceptual experience.",2023-06-04T21:15:49.722159+00:00,"blindness,visual experience,perceptual ratings,grounded cognition,concreteness,imageability",,,"Marco Alessandro Petilli, Marco Marelli",psyarxiv
E006A-869-84B,Trading faces: Complete AI face doubles avoid the uncanny valley,"Advances in artificial intelligence (AI) enable the creation of videos in which a person appears to say or do things they did not. The impact of these so-called “deepfakes” hinges on their perceived realness. Here we tested different versions of deepfake faces for Welcome to Chechnya, a documentary that used face swaps to protect the privacy of Chechen torture survivors who were persecuted because of their sexual orientation. AI face swaps that replace an entire face with another were perceived as more human-like and less unsettling compared to partial face swaps that left the survivors’ original eyes unaltered. The full-face swap was deemed the least unsettling even in comparison to the original (unaltered) face. When rendered in full, AI face swaps can appear human and avoid aversive responses in the viewer associated with the uncanny valley.",2020-07-08T20:45:26.536497+00:00,"film,uncanny valley,face swap,welcome to chechnya,face perception",,,"Thalia Wheatley, Christopher Welker, Alice Henty, David France",psyarxiv
E0030-8D9-D34,Seeing is Deceiving: The Psychology and Neuroscience of Fake Faces,"Face perception is an essential skill for human interaction and social learning, impacting how we build relationships and perceive the world around us. In the modern era, face processing remains important but confronts new challenges due to recent technological advances such as deepfake technology and AI-generated faces. These computer-generated (CG) faces may be difficult for our brains to distinguish from real faces, raising questions in the fields of criminal justice, politics, and animation, to name a few. This review explores the neurobiology of face processing and its interplay with affect, laying the foundation for an investigation into recent studies examining how humans differentiate between real and CG faces. Studies on the uncanny valley effect and pareidolia offer further insights as to how humans make this judgment and the possible boundaries of face perception. Additional research is needed to better understand this emerging area and possibly train human viewers to perform these judgments more accurately in the future.",2020-05-27T22:12:45.326933+00:00,"face judgments,face processing,computer-generated faces,pareidolia,uncanny valley",,,Sujal Manohar,psyarxiv
E0035-40C-80C,What label should be applied to content produced by generative AI?,"The rise of generative AI has created pressure for content labeling. This paper investigates the public’s understanding of nine potential labels. Participants from the US (N=1056), Mexico (N=1060), Brazil (N=1065), India (N=1038), and China (N=1031) were shown twenty different types of content that varied in the extent to which they were AI-generated, and the extent to which they were misleading. Across countries and demographic subgroups, participants consistently associated “AI Generated,” “Generated with an AI tool,” and “AI manipulated” with AI-generated content, regardless of misleadingness; and associated “Deepfake” and “Manipulated” with mis- leading content, regardless of AI involvement. Interestingly, “Artificial” performed poorly in China due to translation nuances, but performed well on both alignment tasks in the other countries. Finally, we examined self-reported effects of the terms on belief in, and attitudes toward, labeled content. Our study underscores the need for deliberate decision-making regarding the objectives and implementation of generative AI disclosure.",2023-07-28T18:30:34.007114+00:00,"labeling,artificial intelligence,misinformation,social media,generative ai",,,"Ziv Epstein, Mengying Cathy Fang, Antonio Alonso Arechar, David Rand",psyarxiv
E0250-B1A-56A,The effect of intrinsic image memorability on recollection and familiarity,"Many photographs of real-life scenes are very consistently remembered or forgotten by most people, making these images intrinsically memorable or forgettable. Although machine vision algorithms can predict a given image’s memorability very well, nothing is known about the subjective quality of these memories: are memorable images recognized based on strong feelings of familiarity or on recollection of episodic details? We tested people’s recognition memory for memorable and forgettable scenes selected from image memorability databases, which contain memorability scores for each image, based on large-scale recognition memory experiments. Specifically, we tested the effect of intrinsic memorability on recollection and familiarity using cognitive computational models based on Receiver Operating Characteristics (ROCs; Experiment 1 and 2) and on remember/know (R/K) judgments (Experiment 2). The ROC data of experiment 1 indicated that image memorability boosted memory strength, but did not find a specific effect on recollection or familiarity. By contrast, ROC data from Experiment 2, which was designed to facilitate encoding and, in turn, recollection, found more evidence for a specific effect of image memorability on recollection. Moreover, R/K judgments showed that, on average, memorability boosts recollection rather than familiarity. However, we also found a large degree of variability in these ratings across individual images: some images actually achieved high recognition rates by exclusively boosting familiarity rather than recollection. Together, these results show that current machine vision algorithms that can predict an image’s intrinsic memorability in terms of hit rates fall short of describing the subjective quality of human memories.",2019-09-18T12:15:07.846266+00:00,,,,"Niko Busch, Nico Broers",psyarxiv
E0038-66C-00E,"Representations of Health and Wellness on Instagram: An Analysis of 285,000 Posts","Image-based social media is experiencing a significant increase in popularity among adolescents and young adults (Pew Research Center, 2018). On Instagram, Health Influencers share magazine-ready images that communicate health and wellness to millions of followers. These images have been criticized by academics and the public alike as self-promotional, lacking a scientific basis, and promoting Western beauty standards and thin-ideals. Given Health Influencers' considerable social reach and mounting concern that certain types of Instagram content can negatively affect young people’s mental health and body image, it is important to assess the social costs of their posting habits. While empirical research has identified types of posts that contribute to body image issues (e.g., selfies exhibiting naked body parts), research on the prevalence of these posts in health messages on Instagram is more limited. To this end, we analyzed the most frequently used hashtags of 784 Health Influencers with ten-thousand or more followers and fit an unsupervised topic model to over 285,000 of their posts. This analysis revealed that a majority of health and wellness content on Instagram is related to four themes: Cosmetics and Appearance, Self-promotion, Fitness, and General Wellness. Furthermore, while many posts appear to promote health habits (e.g., vegan food recipes or posts of inspiration and encouragement), a substantial number of images contain content previous research has suggested can lead to body-image and self-esteem issues (e.g., photos promoting thin-body ideals). Future work will package this model as a web application that informs users of their own potentially harmful posting behaviors.",2020-11-29T21:10:35.735728+00:00,"instagram,body image,topic modeling,mental health",,,"Chaewon Michelle Bak, J. Hunter Priniski",psyarxiv
E00DD-007-4E0,Average faces: How does the averaging process change faces physically and perceptually,"Average faces have been used frequently in face recognition studies, either as a theoretical concept (e.g., face norm) or as a tool to manipulate facial attributes (e.g., modifying identity strength). Nonetheless, how the face averaging process— the creation of average faces using an increasing number of faces —changes the resulting averaged faces and our ability to differentiate between them remains to be elucidated. Here we addressed these questions by combining 3D-face averaging, eye-movement tracking, and the computation of image-based face similarity. Participants judged whether two average faces showed the same person while we systematically increased their average level (i.e., number of faces being averaged). Our results showed, with increasing averaging, both a nonlinear increase of the computational similarity between the resulting average faces and a nonlinear decrease of face discrimination performance. Participants’ performance dropped from near-ceiling level when two different faces had been averaged together to chance level when 80 faces were mixed. We also found a nonlinear relationship between face similarity and face discrimination performance, which was fitted nicely with an exponential function. Furthermore, when the comparison task became more challenging, participants performed more fixations onto the faces. Nonetheless, the distribution of fixations across facial features (eyes, nose, mouth, and the center area of a face) remained unchanged. These results not only set new constraints on the theoretical characterization of the average face and its role in establishing face norms but also offer practical guidance for creating approximated face norms to manipulate face identity.",2021-02-22T13:28:09.687430+00:00,,,,"Isabelle Bülthoff, Mintao Zhao",psyarxiv
E0083-7F4-105,Automated Generation of Perceptually-Uniform Circular Spaces for Novel Naturalistic Shapes,"Shape processing holds a crucial role in higher-level visual functions, such as object recognition. Previous efforts to explore high-level vision, independent of shape influence, involved meticulous measurements to control for perceptual shape similarity across distinct stimulus sets. However, there is a compelling need for a more efficient approach to automatically synthesize perceptually uniform spaces of novel shapes. In this pursuit, we present an image-based method that autonomously generates numerous perceptually uniform and circular shape sets, eliminating the need for extensive psychophysical measurements. Our method employs a search for circular shape sets correlated with ShapeComp, an image-computable shape similarity metric based on over 100 descriptors, highly predictive of human shape similarity. Using multi-arrangement methods, we demonstrate that predicted human similarity arrangements of shape sets defined as circular and uniformly spaced by ShapeComp, align with human shape similarity judgments and approximate circularity. Notably, shape sets chosen for uniformity and circularity in alternative shape spaces (e.g., Generative Adversarial Networks or Radial Frequency patterns), but not meeting these criteria in ShapeComp, did not necessarily register as perceptually uniform and circular. Therefore, leveraging ShapeComp, we introduce an automated method for generating extensive sets of perceptually uniform and circular shape spaces. We provide five newly validated circular shape sets derived from intricate naturalistic shapes, along with MATLAB code facilitating the creation of a limitless number of such sets. This advancement empowers cognitive scientists to construct large sets of perceptually uniform stimuli, allowing for a nuanced exploration of the impact of higher-level factors on object perception.",2025-02-28T10:10:42.925989+00:00,"computational modelling,object perception,visual similarity,shape similarity,perceptually uniform,circular shape space",,,"Ana Belen Carbajal Chavez, Johan Wagemans, Eline Van Geert, Yaniv Morgenstern",psyarxiv
E0220-823-36D,Using AI to Generate Affective Images: Methodology and Initial Library,"This project aims to advance affective science by leveraging generative artificial intelligence (AI) to create a publicly accessible database of affect induction images: Library of AI-Generated Affective Images (LAI-GAI). Current limitations in image-based research include weak to moderate emotional elicitation effects, limited image diversity, and minimal cultural tailoring of images. First, we built a pipeline for utilizing generative AI to develop affective images that capitalized on existing datasets and emotion definitions. Second, using the pipeline, we developed a library of images (n = 480) and their descriptions across 12 discrete emotion categories. The project employed a human-in-the-loop approach to refine and validate these stimuli, ensuring their effectiveness and cultural relevance. We validated the library through three international studies involving 1,611 participants from 44 countries, who rated three types of images: (1) images from existing affective databases, (2) AI-generated images without cultural adjustments, and (3) AI-generated images adjusted to specific cultural contexts. The AI-generated images were as effective in eliciting affective responses as the images from existing affective databases. The culturally adjusted images were slightly more effective in eliciting targeted affective responses compared to their counterparts unadjusted to participants' cultural context. Furthermore, we calculated the smallest effect sizes of interest for affect induction research (d’s from 0.06 to 0.31). This work demonstrates that researchers can now generate high-quality affect induction stimuli cost-effectively and at scale, and tailor them to diverse contexts—overcoming longstanding barriers and laying the groundwork for future AI-driven methodologies in affective science.",2025-06-25,"Affect,Affect Induction Procedures,Emotion,Generative Artificial Intelligence,Image Database",,,"James Gross, Rafał Jończyk, Shan, Eli Rice, Dominika Kunc, Rohmotul Islam, Arooj Najmussaqib, Szymon Jęśko-Białek, Patryk Maciejewski, Maciej Kłoskowski, Nicholas A. Coles, Kacper Szymański, Jordane Boudesseul, Szymon Kupiński, Michal Klichowski, Yuki Yamada, Alvaro Mailhos, Ameer I.M.T. Maadal, Stanislaw Saganowski, Farida Guemaz, Maciej Behnke, Dana Basnight-Brown, Marta Kowal, Moises Mebarak, Tomas Ariel D'Amelio, Vimala Balakrishnan, Joao Francisco Goes Braga Takayanagi, Sevag K. Kertechian, Jovi C. Dacanay, Christine Mbabazi Mpyangu, Ekaterine Pirtskhalava, Patrycja Chwiłkowska, Sohrab Sami, Leonardo Aguilar, Ju Hee Park, Aakash Chowkase, Wadim Krzyżaniak, Jan Nowak, Barnabas Alayande",psyarxiv
E01C3-BDC-45C,The importance of stimulus variability when studying face processing using Fast Periodic Visual Stimulation: A novel ‘Mixed-Emotions’ paradigm,"Fast Periodic Visual Stimulation (FPVS) with oddball stimuli has been used to investigate discrimination of facial identity and emotion, with studies concluding that oddball responses indicate discrimination of faces at the conceptual level (i.e. discrimination of identity and emotion), rather than low-level perceptual (visual, image-based) discrimination. However, because previous studies have utilised identical images as base stimuli, physical differences between base and oddball stimuli, rather than recognition of identity or emotion, may have been responsible for oddball responses. This study tested two new FPVS paradigms designed to distinguish recognition of expressions of emotion from basic detection of visual change. In both paradigms, the oddball emotional expression was different from that of the base stream images. However, in the 'fixed-emotion' paradigm, stimulus image varied at every presentation but the emotion in the base stream remained constant, and in the 'mixed-emotions' paradigm, both stimulus image and emotion varied at every presentation, with only the oddball emotion (disgust) remaining constant. In the fixed-emotion paradigm, typical inversion effects were observed at occipital sites. In the mixed-emotions paradigm, however, inversion effects in a central cluster (indicative of higher level emotion processing) were present in typical participants, but not those with alexithymia (who are impaired at emotion recognition), suggesting that only the mixed-emotions paradigm reflects emotion recognition rather than lower-level visual processing or basic detection of change. These results have significant methodological implications for future FPVS studies (of both facial emotion and identity), suggesting that it is crucial to vary base stimuli sufficiently, such that simple physical differences between base and oddball stimuli cannot give rise to neural oddball responses.",2018-11-09T11:33:29.608981+00:00,"fast periodic visual stimulation,implicit,alexithymia,facial expressions",,,"Geoffrey Bird, Michel-Pierre Coll, Rebecca Brewer, Caroline Catmur, Jennifer Murphy",psyarxiv
E0191-13D-974,The Effects of Eugenic Bias and Moral Emotions on Lay Legal Judgments in a Sterilization Case Involving Intellectual Disability,"Abstract
Objective:  To examine public opinion on a medical procedure involving the non-consensual sterilization of individuals with intellectual disabilities.
Method:  A mock jury design was employed with 213 participants (148 female) who evaluated a vignette describing a surgeon performing a tubal ligation on an intellectually disabled patient. The vignette varied across five experimental conditions by manipulating the presence of intellectual disability, genetic risk, and a judicial decision to remove the child from parental custody after birth. We assessed how emotions, moral judgments, the surgeon’s stated rationale, and underlying attitudes, including potential eugenic dispositions, influenced participants’ sentencing recommendations.
Results:  Findings revealed three distinct participant profiles. One group (the rejecters) consistently deemed the procedure wholly unjustifiable, expressing strong moral condemnation regardless of the surgeon’s explanation. A second group (the apologists) was more inclined to justify the sterilization when the rationale involved disability or potential genetic transmission, exhibiting lower moral outrage and stronger eugenicist attitudes. The third group (the contextual evaluators) offered more nuanced judgments by taking situational factors, such as child risk or insufficient parental support, into account, thereby prioritizing caregiving considerations over disability status alone.
Conclusions:  The study demonstrates that sentencing recommendations are shaped by emotional and moral responses to perceived genetic and child welfare risks. These findings have important implications for juror education, public policy, and the protection of reproductive rights for individuals with intellectual disabilities.",2025-05-20,,,,"Hakim Djeriouat, Eva VIVES, Astrid Thébault Guiochon, Agnès Falco, Bastien Trémolière",psyarxiv
E0008-7CE-489,Too tempting to resist? Self-control moderates the relationship between narcissism and antisocial tendencies,"Previous research highlights that narcissism predicts a wide range of antisocial tendencies. We propose that the expression of such tendencies is contingent on the level of dispositional self-control. Three independent studies (Ntotal = 1,458) using three different narcissism measures and self-reported as well as behavioral indicators of antisocial tendencies tested this moderation hypothesis. In Study 1, antagonistic narcissism was positively related to self-reported revenge following an interpersonal transgression and this relationship was weakened among individuals high (vs. low) in self-control. Studies 2 and 3 conceptually replicated this finding using different narcissism measures, respectively, and trait (Study 2) as well as behaviorally assessed aggression (Study 3) as outcome variables. Results support the moderating role of self-control in the antagonistic narcissism-antisociality link.",2021-11-25T11:31:52.865175+00:00,,,,"Ramzi Fatfouta, Radosław Rogoza, Katrin Rentzsch, Piotr Paweł Brud",psyarxiv
E0002-14F-7E4,"The ‘casting couch’ scenario: Impact of perceived employment benefit, reporting delay, complainant gender, and participant gender on juror decision-making in rape cases","Recent media reports of contemporary and historical rape and sexual assault cases have focused on the entertainment industry, particularly around the notion of the ‘casting couch’. This scenario, in which a powerful figure obtains sometimes non-consensual sexual acts from subordinate actors in exchange for employment, was used to explore the influence of rape myths and Sexual Economics Theory on mock-juror decision-making. Participant-jurors (n = 907) viewed video and written testimony of a complainant, accusing a male producer of rape. Complainant gender (male, female), delay before reporting the incident to the police (immediately, six months, ten years), and complainant casting in the production were randomly varied (acting role secured, not secured). The strongest effects were that females (79.7%) were significantly more likely than males (62.7%) to deliver a guilty verdict and to recommend longer prison sentences for the offence. When the complainant did not secure the acting role, and they delayed reporting the incident for six months, there was a trend for guilty verdict rates to be slightly higher when the complainant was male (80.5%) than female (64.5%). No interacting complainant gender effects on trial outcomes were found in the other delay conditions, or when the actor secured employment. Defendant guilt attributions to the male and female complainant were also differently influenced by rape myth belief levels and homophobic attitudes, but not beliefs in a just world. The casting couch euphemism, reported worldwide, suggests industry acceptance, and may sanitise the act of demanding sex and even committing rape. However, these results have important implications for any occupational setting in which men in positions of power may sexually exploit junior staff.",2019-08-19T19:39:52.980251+00:00,"sexual assault,juror decision making,casting couch,rape myths,jury decision making",,,"Shona Mcintosh, Josh P Davis",psyarxiv
E0181-958-587,Collective narcissism and its social consequences: The Bad and the Ugly,"Collective narcissism is a belief that one’s own group (the in-group) is exceptional but not sufficiently recognized by others. It is the form of ‘in-group love’ associated with ‘out-group hate’. In contrast to private collective self-esteem (a belief that the in-group is of high value), it consistently predicts prejudice, retaliatory intergroup aggression, and rejoicing in suffering of others. The pervasive association between collective narcissism and intergroup hostility is driven by a biased perception of intergroup situations that serves to protect undermined self-worth and frustrated personal entitlement invested in the in-group’s image. Collective narcissism is associated with hypersensitivity to provocation and the belief that only hostile revenge is a desirable and rewarding response. It arises when the traditional group-based hierarchies are challenged and empowers extremists as well as populist politicians. Instead of alleviating, it re-fuels a sense of threatened self-importance. The association between collective narcissism and intergroup hostility is weakened by experiences fortifying emotional resilience (e.g., positive identification with a community).",2020-02-10T17:55:43.836978+00:00,"populism,: collective narcissism,collective self-esteem,intergroup hostility,prejudice",,,"Dorottya Lantos, Agnieszka Golec",psyarxiv
E00A4-669-FE2,From a Single Punch to Weapon Use: An Event Typology of Public Place Violence,"Public place violence has been linked to the night-time economy and alcohol intoxicated male strangers, but it remains understudied whether other types of violence are also found in public settings. In addressing this gap, we apply latent class analysis to develop an inductive event typology of public place violence. We analyze a sample of 500 police reported public assaults from Copenhagen, Denmark, which have been systematically coded for a range of situational and individual properties. Five event-types of public violence are identified—in addition to the well-known night-time economy related type, we found classes characterized by excessively violent behaviors; revenge among familiar persons; weapon use and severe victim injuries; and disrespect encounters in everyday contexts. We consider how our findings may evaluate the generalizability of key micro-interactional theories of violence, and discuss the implications of our typology for crime prevention.",2025-08-19,,,,"Peter Ejbye-Ernst, Lasse Suonperä Liebst, Richard Philpot, Marie Rosenkrantz Lindegaard, Kim Kristian Moeller, Marie Bruvik Heinskou, Camilla Bank Friis",psyarxiv
